username,location,following,followers,totaltweets,whentweetcreated,retweets,text
efsanbehiye,,653,207,467,2021-01-02 13:56:50,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
BusraKAROL,,109,202,854,2021-01-02 13:50:04,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
fbegonvill,,17,1,75,2021-01-02 13:48:57,0,Bir reklam ancak bu kadar gülümsetir☺️🌸 #senhepgülümse
Emre70879505,,10,2,2,2021-01-02 13:42:44,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
KumSahan,,283,8,40,2021-01-02 13:23:36,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
eemirgann,,65,18,137,2021-01-02 13:22:08,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
eemirgann,,65,18,137,2021-01-02 13:21:48,0,#senhepgülümse kemal sunalın reklamı ne güzel olmuş öyle elinize emeğinize sağlık
parssalan,,264,139,4161,2021-01-02 13:15:30,0,#SenHepGueluemse Kemal Sunal gülüyor ama benim gözlerim doluyor
srhtckmk35,,59,12,580,2021-01-02 13:15:18,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
ahmettordu,,50,387,636,2021-01-02 13:09:48,0,#SenHepGülümse biz hep güleriz
baristw,🇹🇷,1697,1768,4161,2021-01-02 13:09:37,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
bavci61,Nederland,946,991,23534,2021-01-02 12:54:18,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
nzldrbyl,"Muğla, Türkiye",139,246,280,2021-01-02 12:29:07,32,Çok özledik be Kemal abi #SenHepGülümse https://t.co/9RVDmj5JX8
nzldrbyl,"Muğla, Türkiye",139,246,280,2021-01-02 12:28:28,0,Ziraat bankası reklamına kalbimi bıraktım ❣️ Kemal Sunal ❣️ #senhepgülümse
LordOfTheFlytes,🍀 ✨,91,2,219,2021-01-02 12:21:59,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
lolipopcoban,,321,623,12867,2021-01-02 12:11:50,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
Emrahezayah,,339,97,1709,2021-01-02 12:01:48,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
gencerumitt,"Denizli, Konya",97,1170,2526,2021-01-02 11:56:50,0,Gerçekten çok güzel olmuş 👌 #SenHepGülümse #KemalSunal https://t.co/hjhKtdAYAg
dursun5586,,357,49,1682,2021-01-02 11:53:44,32,Çok özledik be Kemal abi #SenHepGülümse https://t.co/9RVDmj5JX8
bdgryl0,"İstanbul, Türkiye",21,18,22,2021-01-02 11:49:07,0,"""Ve sen öyle güzel gülüyorsun ki Kemal abi, gülüşün unutulmuyor.""
Gerçekten çok güzel olmuş...:) #SenHepGülümse https://t.co/yVkgD9eR02"
mustafaonalsss,"Ankara, Türkiye",23,11,292,2021-01-02 11:45:00,0,"Bir çok kişi reklamı beğenmiş.
Değerlerinizle oynatıla oynatıla iyice şirazeniz kaymış durumda.

Kemal Sunal sizin bankanızın reklamında kullanılacak birimi? Hayrına belgeselini yapsaydınız olmazmıydı?
Karaktersizler!
Yazıklar olsun.

#ziraatbankası
#SenHepGülümse https://t.co/mObAFJcli2"
havacektir,"Mersin, Türkiye",229,101,5207,2021-01-02 11:39:40,0,"Bir reklamda ağlayacağım hiç aklıma gelmezdi. Çok iyi bir çalışma, emeğinize sağlık. @ziraatbankasi  #SenHepGülümse"
Ftmtpn1,,126,83,309,2021-01-02 11:38:01,0,Şu ziraat bankasinin reklamını izledikçe içi bir hoş olmayan var mı ya #SenHepGülümse
enginyuksel1982,"Cerrahpaşa, İstanbul",601,623,117080,2021-01-02 11:35:09,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
utkucolak28,,100,27,40,2021-01-02 11:33:07,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
buraktmustafa,5 5,270,219,5765,2021-01-02 11:30:05,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
kenber12,"İstanbul, Türkiye",176,132,143,2021-01-02 11:11:54,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
meric_1905,"İskenderun, Türkiye",191,198,3058,2021-01-02 10:59:01,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
yesilgzll,"Gaziantep, Türkiye ",950,2524,25260,2021-01-02 10:54:34,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
cubuklufb,Kadıköy   -   İstanbul,239,881,458,2021-01-02 10:47:25,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
ulanemrebile,,97,485,33359,2021-01-02 10:42:47,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
elipceylan,İZMİR,118,234,4366,2021-01-02 10:41:07,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
ufukozel59,"Tekirdağ, Türkiye",196,162,5195,2021-01-02 10:33:02,0,"Son günlerde gördüğüm en güzel reklam 😊
#SenHepGülümse 
Kemal sunal ❤ https://t.co/eO6ECMa6jR"
wwhitechoclate,,405,18,167,2021-01-02 10:29:54,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
ern_cglr,,910,308,48175,2021-01-02 10:28:23,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
berkeb922,,49,11,128,2021-01-02 10:26:29,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
ecemugee,,286,273,145,2021-01-02 10:12:02,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
BekirKizilpinar,"İzmir, Sivas",538,471,1175,2021-01-02 10:00:57,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
MertcanTulek,"İstanbul, Türkiye",167,112,981,2021-01-02 09:39:24,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
omersoncamci,"İzmir, Türkiye",1418,805,16533,2021-01-02 09:35:52,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
buyukozturkbu,"Ankara, Türkiye",152,251,8116,2021-01-02 09:35:05,32,Çok özledik be Kemal abi #SenHepGülümse https://t.co/9RVDmj5JX8
AlbayrakAtiba,,957,144,3940,2021-01-02 09:35:00,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
serhatcivelek,zeytinburnu istanbul,126,148,3737,2021-01-02 09:27:46,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
Bulut71295113,,172,25,67,2021-01-02 09:27:33,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
erpa1234,avşa adası,1624,618,9158,2021-01-02 09:21:58,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
Herteldenrt,,8406,67421,180802,2021-01-02 09:07:44,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
ozanmustafainci,"Beşiktaş, İstanbul",1840,4003,107511,2021-01-02 09:06:59,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
Ceranhb,,158,61,508,2021-01-02 09:02:16,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
RafetYapici,aydın,101,2,26,2021-01-02 09:00:46,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
cgriksmn,,864,570,12019,2021-01-02 08:58:31,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
krhnila,elli3,182,242,4527,2021-01-02 08:56:58,1,harika duygu yüklü bi reklam gözlerim doldu #senhepgülümse
Emiinaksu,"Düzce, Türkiye",561,461,8676,2021-01-02 08:56:31,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
yavuzali60,,191,44,15582,2021-01-02 08:53:43,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
harunsaglam,"İstanbul, Türkiye",279,13987,12837,2021-01-02 08:38:34,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
differentcop,"İstanbul, Türkiye",601,101,957,2021-01-02 08:30:45,0,"Sanırım izlediğim en güzel, duygu ve Özlem dolu reklam. Çok çok güzeldi. #SenHepGülümse https://t.co/DhPQFVakER"
sametkaragoz06,"Ankara, Türkiye",259,125,6207,2021-01-02 08:29:02,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
yaseaktag,,409,614,3521,2021-01-02 08:18:04,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
CenkBabaeren,Turkey,4192,20926,184501,2021-01-02 08:14:42,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
BarisYontem,Antalya,386,186,9830,2021-01-02 07:17:02,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
19Black03Eagles,Cyprus,759,800,1891,2021-01-02 06:53:54,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
iremcaglar09,"İstanbul, Nazilli",659,657,5284,2021-01-02 06:45:48,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
FatihNp,,52,17,2,2021-01-02 06:36:36,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
BulentPartal,"Istanbul, Turkey",489,148,2736,2021-01-02 06:30:37,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
Yunusbykl61,Ötüken,1455,1110,628,2021-01-02 06:20:25,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
cilay_cevikkol,"İstanbul, Türkiye",780,53,3948,2021-01-02 02:45:51,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
metekaraduman,"İnegöl, Türkiye",687,533,26288,2021-01-01 23:44:15,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
sevdaturanli,,265,70,537,2021-01-01 23:38:23,561,"Öyle şeyler yap ki yüzünü güldürdüklerin seni hep sevgiyle ansın, öyle şeyler yap ki adını hiç kimse unutmasın, unutamasın. Ziraat Bankası, güler yüzüyle 157 yıldır bir bankadan daha fazlası. #ZiraatBankası #BirBankadanDahaFazlası #SenHepGülümse https://t.co/AxkdUcMKHy"
merdemir1903,"Bursa, Türkiye",173,147,1573,2021-01-01 23:31:39,0,"""Öyle güzel gülüyorsun ki Kemal Abi "" 

Muazzam bir reklam olmuş gerçekten  
Hay aklınla bin yaşa @ziraatbankasi
Öyle güze
 #SenHepGülümse"
